index,label,drift,s_5,s_10,s_20,s_50
1573,PNEUMONIA,0.180882,0.000000,0.100000,0.200000,0.120000
1574,PNEUMONIA,0.121480,0.600000,0.800000,0.700000,0.780000
1575,PNEUMONIA,0.146737,0.600000,0.700000,0.800000,0.840000
1576,PNEUMONIA,0.152602,0.400000,0.700000,0.800000,0.740000
1577,PNEUMONIA,0.133396,0.800000,0.800000,0.850000,0.900000
1578,PNEUMONIA,0.170892,0.800000,0.700000,0.650000,0.720000
1579,PNEUMONIA,0.131180,0.800000,0.800000,0.900000,0.880000
1580,PNEUMONIA,0.134738,0.600000,0.500000,0.700000,0.740000
1581,PNEUMONIA,0.143944,0.600000,0.600000,0.750000,0.840000
1582,PNEUMONIA,0.149553,0.800000,0.800000,0.600000,0.780000
1583,PNEUMONIA,0.157035,0.400000,0.700000,0.750000,0.660000
1584,PNEUMONIA,0.144737,0.600000,0.600000,0.600000,0.820000
1585,PNEUMONIA,0.134569,0.800000,0.900000,0.850000,0.800000
1586,PNEUMONIA,0.123989,0.800000,0.800000,0.700000,0.740000
1587,PNEUMONIA,0.155665,0.400000,0.600000,0.700000,0.720000
1588,PNEUMONIA,0.045989,0.200000,0.200000,0.200000,0.240000
1589,PNEUMONIA,0.055813,0.200000,0.100000,0.200000,0.340000
1590,PNEUMONIA,0.129284,0.600000,0.800000,0.600000,0.780000
1591,PNEUMONIA,0.144007,0.800000,0.700000,0.900000,0.880000
1592,PNEUMONIA,0.153467,1.000000,0.700000,0.700000,0.700000
1593,PNEUMONIA,0.170845,0.400000,0.500000,0.400000,0.500000
1594,PNEUMONIA,0.128482,1.000000,1.000000,0.750000,0.840000
1595,PNEUMONIA,0.056256,0.400000,0.600000,0.650000,0.660000
1596,PNEUMONIA,0.089728,0.400000,0.400000,0.450000,0.500000
1597,PNEUMONIA,0.161587,0.400000,0.300000,0.300000,0.360000
1598,PNEUMONIA,0.158282,0.600000,0.700000,0.600000,0.680000
1599,PNEUMONIA,0.095476,0.600000,0.800000,0.700000,0.800000
1600,PNEUMONIA,0.123509,1.000000,0.700000,0.700000,0.780000
1601,PNEUMONIA,0.150407,0.800000,0.600000,0.650000,0.600000
1602,PNEUMONIA,0.124792,0.600000,0.700000,0.750000,0.740000
1603,PNEUMONIA,0.167700,0.200000,0.400000,0.600000,0.680000
1604,PNEUMONIA,0.122772,0.600000,0.600000,0.700000,0.720000
1605,PNEUMONIA,0.073516,0.600000,0.700000,0.400000,0.620000
1606,PNEUMONIA,0.047457,0.200000,0.200000,0.150000,0.260000
1607,PNEUMONIA,0.139879,0.600000,0.900000,0.800000,0.860000
1608,PNEUMONIA,0.139872,0.600000,0.700000,0.800000,0.840000
1609,PNEUMONIA,0.066868,0.400000,0.300000,0.300000,0.220000
1610,PNEUMONIA,0.140781,0.600000,0.400000,0.550000,0.640000
1611,PNEUMONIA,0.153482,0.400000,0.600000,0.800000,0.760000
1612,PNEUMONIA,0.128968,0.200000,0.500000,0.700000,0.800000
1613,PNEUMONIA,0.132249,0.600000,0.900000,0.800000,0.860000
1614,PNEUMONIA,0.141506,0.600000,0.800000,0.800000,0.800000
1615,PNEUMONIA,0.126441,0.400000,0.400000,0.700000,0.760000
1616,PNEUMONIA,0.145719,0.600000,0.600000,0.600000,0.700000
1617,PNEUMONIA,0.165455,0.600000,0.600000,0.750000,0.800000
1618,PNEUMONIA,0.150176,0.400000,0.400000,0.650000,0.620000
1619,PNEUMONIA,0.141525,0.600000,0.600000,0.750000,0.760000
1620,PNEUMONIA,0.147975,0.600000,0.800000,0.800000,0.720000
1621,PNEUMONIA,0.131287,1.000000,0.700000,0.850000,0.780000
1622,PNEUMONIA,0.098361,0.600000,0.700000,0.500000,0.420000
1623,PNEUMONIA,0.157309,0.600000,0.600000,0.500000,0.740000
1624,PNEUMONIA,0.171366,0.400000,0.400000,0.550000,0.620000
1625,PNEUMONIA,0.137324,0.800000,0.900000,0.800000,0.860000
1626,PNEUMONIA,0.142548,0.600000,0.800000,0.700000,0.780000
1627,PNEUMONIA,0.127549,0.200000,0.400000,0.350000,0.500000
1628,PNEUMONIA,0.057170,0.200000,0.200000,0.250000,0.300000
1629,PNEUMONIA,0.060900,0.000000,0.100000,0.050000,0.240000
1630,PNEUMONIA,0.123829,0.800000,0.900000,0.900000,0.920000
1631,PNEUMONIA,0.113622,0.200000,0.600000,0.650000,0.660000
1632,PNEUMONIA,0.148217,0.600000,0.600000,0.600000,0.660000
1633,PNEUMONIA,0.150136,0.400000,0.600000,0.700000,0.760000
1634,PNEUMONIA,0.146380,0.200000,0.700000,0.650000,0.680000
1635,PNEUMONIA,0.152925,1.000000,0.700000,0.800000,0.820000
1636,PNEUMONIA,0.151114,0.600000,0.900000,0.700000,0.840000
1637,PNEUMONIA,0.141152,0.800000,0.500000,0.750000,0.720000
1638,PNEUMONIA,0.124569,0.600000,0.700000,0.750000,0.820000
1639,PNEUMONIA,0.100535,0.400000,0.500000,0.550000,0.740000
1640,PNEUMONIA,0.161306,0.600000,0.600000,0.650000,0.780000
1641,PNEUMONIA,0.142923,0.600000,0.600000,0.750000,0.820000
1642,PNEUMONIA,0.140360,0.800000,0.700000,0.650000,0.820000
1643,PNEUMONIA,0.131375,0.600000,0.700000,0.800000,0.840000
1644,PNEUMONIA,0.037585,0.400000,0.300000,0.200000,0.240000
1645,PNEUMONIA,0.164395,0.200000,0.300000,0.350000,0.520000
1646,PNEUMONIA,0.066806,0.400000,0.200000,0.200000,0.400000
1647,PNEUMONIA,0.139222,0.600000,0.600000,0.650000,0.760000
1648,PNEUMONIA,0.136285,0.800000,0.900000,0.700000,0.860000
1649,PNEUMONIA,0.149228,0.400000,0.700000,0.900000,0.720000
1650,PNEUMONIA,0.159320,0.600000,0.700000,0.650000,0.860000
1651,PNEUMONIA,0.153299,0.800000,0.800000,0.800000,0.740000
1652,PNEUMONIA,0.089878,0.000000,0.200000,0.300000,0.320000
1653,PNEUMONIA,0.170966,0.200000,0.400000,0.650000,0.860000
1654,PNEUMONIA,0.140022,1.000000,0.900000,0.950000,0.880000
1655,PNEUMONIA,0.159196,0.600000,0.700000,0.650000,0.740000
1656,PNEUMONIA,0.167594,0.800000,0.600000,0.800000,0.800000
1657,PNEUMONIA,0.056687,0.400000,0.300000,0.400000,0.440000
1658,PNEUMONIA,0.112219,0.600000,0.800000,0.750000,0.720000
1659,PNEUMONIA,0.143441,0.800000,0.600000,0.700000,0.840000
1660,PNEUMONIA,0.130907,1.000000,0.800000,0.800000,0.800000
1661,PNEUMONIA,0.157008,0.800000,0.600000,0.700000,0.780000
1662,PNEUMONIA,0.143084,0.800000,0.500000,0.650000,0.620000
1663,PNEUMONIA,0.136340,0.400000,0.400000,0.750000,0.680000
1664,PNEUMONIA,0.139919,1.000000,0.800000,0.850000,0.820000
1665,PNEUMONIA,0.147443,0.600000,0.700000,0.500000,0.660000
1666,PNEUMONIA,0.148255,0.400000,0.600000,0.750000,0.780000
1667,PNEUMONIA,0.143410,0.800000,0.400000,0.750000,0.760000
1668,PNEUMONIA,0.132497,0.600000,0.700000,0.650000,0.780000
1669,PNEUMONIA,0.142984,0.600000,0.700000,0.650000,0.760000
1670,PNEUMONIA,0.131428,0.600000,0.600000,0.650000,0.740000
1671,PNEUMONIA,0.147450,0.600000,0.500000,0.550000,0.720000
1672,PNEUMONIA,0.130598,0.800000,0.800000,0.850000,0.880000
1673,PNEUMONIA,0.143800,0.600000,0.800000,0.800000,0.700000
1674,PNEUMONIA,0.161734,0.800000,0.700000,0.700000,0.800000
1675,PNEUMONIA,0.133937,0.800000,0.600000,0.850000,0.740000
1676,PNEUMONIA,0.139185,0.600000,0.700000,0.850000,0.800000
1677,PNEUMONIA,0.140461,0.600000,0.600000,0.800000,0.880000
1678,PNEUMONIA,0.100302,0.600000,0.600000,0.500000,0.500000
1679,PNEUMONIA,0.113191,0.600000,0.800000,0.700000,0.840000
1680,PNEUMONIA,0.109520,0.400000,0.500000,0.500000,0.860000
1681,PNEUMONIA,0.131438,0.600000,0.600000,0.600000,0.500000
1682,PNEUMONIA,0.137082,0.600000,0.600000,0.950000,0.780000
1683,PNEUMONIA,0.123757,0.600000,0.400000,0.550000,0.660000
1684,PNEUMONIA,0.124418,0.800000,0.800000,0.650000,0.700000
1685,PNEUMONIA,0.158668,0.600000,0.800000,0.800000,0.700000
1686,PNEUMONIA,0.135640,1.000000,0.700000,0.750000,0.800000
1687,PNEUMONIA,0.155457,1.000000,0.700000,0.750000,0.840000
1688,PNEUMONIA,0.123000,0.600000,0.800000,0.700000,0.740000
1689,PNEUMONIA,0.129410,1.000000,0.600000,0.850000,0.880000
1690,PNEUMONIA,0.135151,0.000000,0.000000,0.000000,0.020000
1691,PNEUMONIA,0.147788,0.600000,0.700000,0.550000,0.700000
1692,PNEUMONIA,0.126257,0.400000,0.600000,0.700000,0.840000
1693,PNEUMONIA,0.103118,0.200000,0.200000,0.150000,0.240000
1694,PNEUMONIA,0.122661,0.600000,0.800000,0.750000,0.840000
1695,PNEUMONIA,0.141107,0.400000,0.400000,0.550000,0.640000
1696,PNEUMONIA,0.162185,1.000000,0.700000,0.800000,0.840000
1697,PNEUMONIA,0.149968,0.200000,0.200000,0.200000,0.440000
1698,PNEUMONIA,0.142414,0.800000,0.800000,0.800000,0.840000
1699,PNEUMONIA,0.149089,0.600000,0.600000,0.750000,0.780000
1700,PNEUMONIA,0.143153,0.400000,0.500000,0.600000,0.840000
1701,PNEUMONIA,0.133178,0.800000,0.900000,0.800000,0.780000
1702,PNEUMONIA,0.134720,0.800000,0.700000,0.850000,0.900000
1703,PNEUMONIA,0.135447,1.000000,0.900000,0.750000,0.880000
1704,PNEUMONIA,0.093786,0.600000,0.500000,0.600000,0.680000
1705,PNEUMONIA,0.123361,0.600000,0.600000,0.750000,0.680000
1706,PNEUMONIA,0.141212,0.400000,0.600000,0.700000,0.660000
1707,PNEUMONIA,0.151069,0.600000,0.600000,0.650000,0.860000
1708,PNEUMONIA,0.151680,0.600000,0.800000,0.850000,0.800000
1709,PNEUMONIA,0.110696,0.600000,0.500000,0.750000,0.760000
1710,PNEUMONIA,0.127052,0.600000,0.700000,0.650000,0.780000
1711,PNEUMONIA,0.149054,0.800000,0.800000,0.700000,0.900000
1712,PNEUMONIA,0.150078,0.800000,0.900000,0.750000,0.840000
1713,PNEUMONIA,0.142673,0.600000,0.600000,0.650000,0.780000
1714,PNEUMONIA,0.107252,0.400000,0.400000,0.550000,0.660000
1715,PNEUMONIA,0.150363,0.400000,0.300000,0.250000,0.320000
1716,PNEUMONIA,0.144785,0.000000,0.700000,0.750000,0.760000
1717,PNEUMONIA,0.141743,0.800000,0.700000,0.650000,0.700000
1718,PNEUMONIA,0.149370,0.600000,0.700000,0.750000,0.760000
1719,PNEUMONIA,0.138383,0.600000,0.600000,0.750000,0.840000
1720,PNEUMONIA,0.147005,0.800000,0.500000,0.550000,0.700000
1721,PNEUMONIA,0.147216,0.600000,0.600000,0.600000,0.640000
1722,PNEUMONIA,0.136058,0.400000,0.800000,0.700000,0.840000
1723,PNEUMONIA,0.131650,0.600000,0.600000,0.600000,0.680000
1724,PNEUMONIA,0.136777,0.600000,0.800000,0.800000,0.860000
1725,PNEUMONIA,0.164912,0.400000,0.700000,0.750000,0.840000
1726,PNEUMONIA,0.154635,0.600000,0.600000,0.700000,0.760000
1727,PNEUMONIA,0.165750,0.800000,0.600000,0.850000,0.740000
1728,PNEUMONIA,0.144420,0.400000,0.600000,0.800000,0.880000
1729,PNEUMONIA,0.142666,0.400000,0.600000,0.850000,0.780000
1730,PNEUMONIA,0.143292,0.600000,0.400000,0.700000,0.860000
1731,PNEUMONIA,0.145293,0.600000,0.800000,0.650000,0.840000
1732,PNEUMONIA,0.151545,0.800000,0.700000,0.900000,0.800000
1733,PNEUMONIA,0.137904,0.800000,0.800000,0.750000,0.780000
1734,PNEUMONIA,0.088853,0.800000,0.800000,0.650000,0.420000
1735,PNEUMONIA,0.153566,0.400000,0.600000,0.800000,0.760000
1736,PNEUMONIA,0.117177,0.400000,0.600000,0.650000,0.580000
1737,PNEUMONIA,0.141082,0.400000,0.700000,0.600000,0.740000
1738,PNEUMONIA,0.106613,0.600000,0.700000,0.650000,0.580000
1739,PNEUMONIA,0.129266,0.600000,0.600000,0.750000,0.860000
1740,PNEUMONIA,0.137537,0.600000,0.700000,0.700000,0.800000
1741,PNEUMONIA,0.143062,0.600000,0.900000,0.750000,0.800000
1742,PNEUMONIA,0.132074,0.800000,0.700000,0.900000,0.800000
1743,PNEUMONIA,0.160708,0.600000,0.800000,0.700000,0.760000
1744,PNEUMONIA,0.111191,0.200000,0.400000,0.450000,0.560000
1745,PNEUMONIA,0.106875,0.600000,0.700000,0.850000,0.820000
1746,PNEUMONIA,0.148411,0.400000,0.400000,0.750000,0.680000
1747,PNEUMONIA,0.082732,0.400000,0.600000,0.650000,0.780000
1748,PNEUMONIA,0.113974,0.400000,0.600000,0.600000,0.760000
1749,PNEUMONIA,0.145102,0.400000,0.800000,0.800000,0.820000
1750,PNEUMONIA,0.129133,0.800000,0.800000,0.750000,0.880000
1751,PNEUMONIA,0.136707,1.000000,0.800000,0.750000,0.860000
1752,PNEUMONIA,0.144111,0.600000,0.700000,0.850000,0.740000
1753,PNEUMONIA,0.140648,0.600000,0.800000,0.750000,0.780000
1754,PNEUMONIA,0.131995,0.600000,0.700000,0.800000,0.820000
1755,PNEUMONIA,0.135889,0.800000,0.900000,0.850000,0.880000
1756,PNEUMONIA,0.127257,0.600000,0.800000,0.750000,0.840000
1757,PNEUMONIA,0.149261,0.800000,0.900000,0.850000,0.780000
